id,carat,cut,color,clarity,size
2067,0.3,Ideal,E,VS2,49.66790400000001
2068,1.01,Ideal,E,SI2,163.529046
2069,1.01,Premium,D,VS2,167.481126
2070,0.52,Ideal,H,VS2,82.19033600000002
2071,1.31,Good,H,SI2,208.13436
2072,1.02,Ideal,G,SI1,167.75741399999998
2073,0.5,Ideal,E,VS2,79.472736
2074,0.46,Ideal,H,VS1,76.72624
2075,0.55,Ideal,F,VS2,91.289575
2076,1.21,Good,J,VS2,195.085527
2077,2.11,Ideal,H,SI2,348.53775
2078,0.52,Ideal,G,SI2,86.422842
2079,0.41,Premium,E,VS2,67.2068
2080,0.72,Very Good,E,VS1,115.29390000000002
2081,0.54,Ideal,D,VS1,87.506514
2082,0.35,Ideal,D,VS2,59.163066
2083,0.48,Premium,G,SI1,77.16945600000001
2084,0.77,Very Good,G,SI1,125.57475
2085,1.01,Very Good,D,SI2,162.498063
2086,1.2,Very Good,I,SI1,194.214375
2087,0.58,Very Good,I,VVS1,94.63281
2088,0.5,Very Good,F,SI2,81.483265
2089,1.0,Fair,F,VS1,152.187264
2090,0.38,Premium,F,VS1,60.72661700000001
2091,1.02,Ideal,H,SI2,167.656463
2092,0.32,Ideal,G,VS2,52.1532
2093,1.02,Very Good,E,SI1,163.48953600000002
2094,0.51,Ideal,F,VVS2,84.17714400000001
2095,1.0,Premium,H,VS1,160.74240000000003
2096,1.14,Premium,D,SI2,180.881568
2097,0.52,Very Good,G,VS2,84.69630000000001
2098,0.75,Very Good,F,SI1,121.007286
2099,1.0,Fair,G,VS1,157.93298999999996
2100,0.7,Premium,F,SI1,76.275
2101,0.36,Very Good,D,VVS1,60.320904000000006
2102,0.41,Ideal,E,VVS2,67.26
2103,0.7,Very Good,G,VS2,115.291918
2104,1.11,Premium,E,SI1,179.17198200000004
2105,1.25,Ideal,G,VS2,206.7642
2106,1.08,Premium,G,VS2,179.9091
2107,1.0,Premium,F,SI2,164.60301600000005
2108,0.46,Ideal,I,VVS2,74.40356
2109,1.5,Fair,D,I1,232.84096
2110,0.43,Ideal,G,VVS1,70.777152
2111,0.3,Very Good,G,VVS1,50.332786000000006
2112,0.69,Very Good,I,VS2,111.52254
2113,0.8,Ideal,E,VS2,132.00551000000002
2114,0.5,Fair,G,SI2,79.79010000000001
2115,2.35,Premium,H,SI1,371.143496
2116,0.9,Premium,G,VS2,146.871616
2117,1.5,Fair,H,SI1,230.5796
2118,1.09,Ideal,D,VVS2,179.17198200000004
2119,1.04,Ideal,H,SI1,168.120854
2120,0.31,Premium,E,SI1,52.276224000000006
2121,1.0,Good,D,SI1,159.17632500000002
2122,0.9,Ideal,I,VS1,146.62752
2123,0.56,Ideal,G,IF,92.76484
2124,0.45,Fair,F,SI1,70.081532
2125,0.91,Ideal,H,SI1,148.23193
2126,1.09,Premium,H,SI2,176.64564
2127,1.01,Very Good,F,SI2,162.91848300000004
2128,1.09,Ideal,E,SI2,179.67839999999998
2129,1.34,Very Good,G,VS2,213.027584
2130,0.51,Ideal,H,SI1,83.748864
2131,0.96,Premium,F,SI1,156.62528999999998
2132,0.31,Premium,H,VVS2,50.73732
2133,0.85,Very Good,E,VS2,137.60476799999998
2134,0.32,Premium,G,VS2,51.487676
2135,1.29,Ideal,J,VS2,211.218
2136,1.28,Very Good,G,VS1,211.1193
2137,0.31,Ideal,E,VVS1,50.82834400000001
2138,1.02,Premium,F,SI2,165.53549999999998
2139,1.13,Ideal,H,VS2,183.184911
2140,1.06,Good,G,VS2,170.52768000000003
2141,0.33,Ideal,G,VVS1,55.22272000000001
2142,0.51,Ideal,F,VVS2,85.058391
2143,0.3,Ideal,G,IF,50.62176
2144,0.33,Premium,H,VS2,54.181764
2145,0.24,Good,F,VS1,39.086784
2146,1.01,Very Good,E,VVS1,169.929765
2147,0.35,Ideal,D,VS2,57.86865599999999
2148,0.7,Good,F,SI2,112.25088
2149,1.0,Premium,G,SI1,147.60806399999998
2150,0.36,Ideal,G,VS2,60.860646
2151,0.39,Very Good,F,VVS1,64.5696
2152,1.06,Premium,I,SI2,174.38458
2153,0.77,Premium,D,VS1,126.948
2154,0.5,Premium,D,SI2,83.03361600000001
2155,0.38,Ideal,F,VVS1,63.6521
2156,0.31,Premium,I,VVS2,49.641718
2157,0.33,Ideal,E,VVS1,55.06985
2158,1.28,Premium,E,VS1,209.035644
2159,0.41,Premium,H,VVS2,67.044672
2160,2.03,Very Good,J,SI2,328.836
2161,0.7,Premium,J,SI1,115.97520000000002
2162,0.42,Ideal,H,VVS1,68.94528
2163,1.21,Very Good,I,SI1,191.29921200000004
2164,1.01,Premium,E,SI1,164.77149
2165,0.33,Very Good,G,VVS1,53.183208
2166,1.07,Ideal,G,SI1,174.874876
2167,0.4,Ideal,F,VVS2,65.22007800000002
2168,0.34,Ideal,E,VS1,55.174104
2169,0.59,Very Good,H,VS1,97.323195
2170,1.21,Very Good,H,SI1,189.188376
2171,0.31,Ideal,D,VS2,50.925236
2172,0.4,Premium,E,SI1,64.007487
2173,1.51,Premium,G,SI1,250.309059
2174,0.47,Fair,D,IF,77.31201
2175,1.2,Premium,F,VVS2,194.49955
2176,0.33,Premium,D,SI2,53.82720000000001
2177,1.01,Good,F,SI2,158.79
2178,1.08,Ideal,G,SI2,174.71601
2179,0.91,Premium,D,SI2,148.855882
2180,0.31,Ideal,D,SI1,51.722244
2181,0.27,Ideal,I,VVS2,44.129025000000006
2182,0.56,Ideal,E,VS2,92.895795
2183,0.46,Very Good,E,SI1,75.127284
2184,0.31,Ideal,G,SI2,52.061888
2185,1.2,Premium,I,VS2,193.126612
2186,1.21,Ideal,H,SI2,200.145084
2187,0.41,Premium,G,VS2,67.04755199999998
2188,0.91,Good,F,VS1,148.365732
2189,1.5,Fair,J,VS1,231.28225
2190,0.4,Good,D,VS2,64.91053800000002
2191,0.54,Ideal,I,IF,90.60349999999998
2192,1.5,Good,F,SI2,235.6163
2193,0.32,Good,G,VS1,52.826532
2194,0.71,Ideal,G,SI1,117.008178
2195,0.31,Premium,D,VS2,50.2713
2196,0.73,Ideal,F,VVS1,118.60992
2197,0.6,Good,G,VS2,98.01825
2198,0.53,Good,E,VS2,86.22336000000001
2199,0.71,Ideal,G,SI1,116.928
2200,1.2,Ideal,G,VS1,194.383278
2201,0.4,Premium,F,SI1,65.49732
2202,1.03,Premium,G,VS1,165.6344
2203,0.39,Ideal,E,VS1,64.173739
2204,1.54,Very Good,F,VS2,256.13884799999994
2205,0.72,Ideal,I,VVS2,118.56745200000002
2206,1.0,Premium,H,VS2,190.512
2207,0.39,Ideal,G,VVS2,63.92412
2208,0.4,Very Good,F,SI1,65.96647200000001
2209,0.56,Very Good,E,VVS2,92.215584
2210,0.5,Premium,I,SI1,82.83466
2211,0.38,Ideal,F,VVS1,62.90770199999999
2212,0.3,Good,D,VS2,49.4586
2213,0.7,Ideal,E,VS1,117.82570799999998
2214,0.77,Very Good,F,SI1,126.10132499999996
2215,1.01,Very Good,F,VVS2,164.852365
2216,0.41,Very Good,D,VS2,65.80376000000001
2217,0.7,Very Good,E,SI1,113.004234
2218,1.12,Ideal,F,VVS1,185.42414
2219,0.74,Ideal,D,VS1,120.92304
2220,1.17,Premium,J,I1,194.63451
2221,1.62,Ideal,G,VS2,268.541208
2222,0.41,Ideal,F,VS2,66.333456
2223,0.33,Very Good,E,SI1,52.475472
2224,0.81,Fair,G,VVS2,132.94975200000002
2225,0.37,Premium,E,VS2,60.41224
2226,0.44,Ideal,G,SI1,70.83230999999999
2227,1.23,Ideal,J,VS2,199.93095
2228,0.5,Ideal,H,IF,82.04981999999998
2229,0.4,Ideal,I,SI1,64.33127999999999
2230,1.01,Very Good,G,VVS2,160.417644
2231,0.32,Premium,E,VVS2,52.03224
2232,1.67,Ideal,F,VS2,271.47012
2233,0.69,Ideal,G,SI2,114.647664
2234,0.77,Very Good,D,SI1,127.9272
2235,0.25,Very Good,F,VVS2,41.20875
2236,0.51,Ideal,G,VS1,85.376025
2237,0.35,Very Good,H,VVS1,57.678884
2238,0.36,Ideal,D,VS2,59.36207999999999
2239,0.52,Very Good,F,VS2,84.791296
2240,1.06,Ideal,F,SI1,175.24908799999997
2241,0.5,Very Good,D,SI1,80.62821
2242,1.24,Ideal,F,SI2,199.4583
2243,1.03,Ideal,I,SI1,171.60840000000002
2244,1.03,Premium,I,SI1,166.4084
2245,0.9,Very Good,E,SI1,145.094954
2246,0.33,Ideal,G,VVS2,54.89971200000001
2247,1.7,Premium,H,SI2,267.095478
2248,1.01,Premium,F,VS2,165.576358
2249,0.58,Ideal,F,VS2,95.025372
2250,0.71,Ideal,E,VS2,116.679
2251,0.58,Ideal,F,VVS1,95.627224
2252,0.92,Ideal,E,SI1,150.20553600000002
2253,0.78,Very Good,F,SI1,126.11079
2254,1.16,Ideal,G,SI2,192.71472
2255,0.37,Ideal,G,VS2,61.36884
2256,1.07,Ideal,H,SI1,179.34048
2257,1.38,Premium,H,SI2,231.279628
2258,0.53,Ideal,F,VVS2,86.56326
2259,0.38,Good,G,VS1,60.37318799999999
2260,1.2,Premium,G,VS2,193.594015
2261,0.7,Ideal,I,VS2,115.743135
2262,0.97,Very Good,F,VVS2,160.195266
2263,0.72,Ideal,E,SI1,121.97601
2264,1.5,Very Good,D,VS2,235.422
2265,1.05,Ideal,J,VS1,167.03178000000003
2266,0.51,Ideal,H,VS2,82.69746
2267,0.9,Good,E,SI2,139.010256
2268,0.26,Ideal,F,VVS2,42.15456
2269,1.1,Ideal,G,VS2,181.98674000000003
2270,0.71,Ideal,G,VS2,116.928
2271,0.34,Ideal,H,VVS2,55.594731
2272,0.37,Ideal,H,VS1,61.922546
2273,0.5,Very Good,G,SI1,80.07659400000001
2274,0.7,Ideal,D,VS1,113.204952
2275,0.54,Ideal,G,SI1,89.471952
2276,0.5,Ideal,E,VS1,83.19833999999999
2277,0.42,Ideal,I,SI1,69.80799
2278,0.9,Fair,D,SI2,142.633281
2279,1.0,Very Good,D,SI2,163.617996
2280,0.92,Good,D,SI2,150.19776000000002
2281,0.96,Fair,I,VS2,161.17052
2282,0.73,Premium,I,VS1,120.80401299999998
2283,0.52,Ideal,E,VS2,86.422842
2284,0.76,Very Good,F,SI2,124.381157
2285,1.01,Ideal,E,SI2,165.73582199999998
2286,0.3,Premium,D,VS2,49.41216000000001
2287,0.37,Premium,G,VVS2,59.78159999999999
2288,2.01,Very Good,G,SI2,328.747728
2289,0.52,Very Good,H,VS1,84.93534500000001
2290,1.13,Premium,J,SI2,183.51964000000004
2291,0.43,Premium,E,SI2,70.04224500000001
2292,0.41,Premium,D,VVS2,66.97975000000001
2293,1.02,Very Good,J,SI2,165.36636
2294,1.0,Premium,J,VVS2,154.67520000000002
2295,0.52,Ideal,D,VS2,84.70656000000001
2296,1.55,Ideal,E,VVS2,252.30744
2297,2.04,Ideal,I,SI2,332.474316
2298,1.02,Ideal,H,VS2,166.04287200000002
2299,1.52,Fair,D,SI1,238.022744
2300,0.35,Premium,E,VS2,57.04699
2301,1.03,Premium,F,VVS1,171.622854
2302,1.25,Premium,I,SI1,202.472985
2303,0.31,Premium,H,VS1,51.575832000000005
2304,1.5,Ideal,H,VVS1,244.96516
2305,1.3,Very Good,I,VS2,212.772736
2306,1.02,Ideal,G,VS2,168.592028
2307,0.52,Good,H,VS2,85.03040000000001
2308,0.7,Ideal,G,SI1,114.89020399999998
2309,0.33,Ideal,E,VS2,53.482
2310,1.01,Ideal,H,SI2,164.83824000000004
2311,0.91,Ideal,F,SI2,148.423968
2312,1.03,Ideal,G,VS2,170.3016
2313,1.6,Ideal,J,SI1,259.747488
2314,0.54,Ideal,E,VS2,87.801525
2315,1.13,Very Good,J,SI1,181.24898
2316,1.01,Premium,F,VS1,163.5816
2317,2.0,Premium,E,SI2,330.666336
2318,1.01,Very Good,G,SI2,161.693532
2319,0.77,Fair,F,VS1,124.53811199999998
2320,0.51,Premium,G,SI1,83.68742400000001
2321,0.73,Ideal,E,VS2,119.47361999999995
2322,0.68,Good,J,VS1,108.18889500000002
2323,0.91,Good,F,SI2,144.033474
2324,0.3,Very Good,G,VVS1,49.068488
2325,0.3,Ideal,D,VVS1,49.899456
2326,0.39,Very Good,J,VVS1,63.159216
2327,0.41,Very Good,I,VVS2,67.59471599999999
2328,0.38,Premium,H,VS1,62.942400000000006
2329,0.9,Good,G,SI2,146.686356
2330,0.34,Ideal,G,IF,56.82543999999999
2331,1.14,Very Good,G,SI2,188.83669
2332,1.18,Very Good,E,I1,187.73936
2333,0.38,Premium,H,VS2,61.85078200000001
2334,0.36,Ideal,H,IF,59.23189999999999
2335,0.4,Ideal,J,VVS2,67.65970800000001
2336,0.51,Premium,F,SI2,81.57654
2337,1.54,Ideal,J,VS2,254.955
2338,0.53,Ideal,G,IF,86.56519200000001
2339,1.5,Premium,G,VS2,242.25159
2340,0.43,Very Good,F,SI1,70.07400399999999
2341,2.18,Premium,J,VS2,360.723402
2342,0.34,Ideal,F,VS2,55.94624
2343,0.3,Good,E,VVS2,50.22117799999999
2344,0.32,Ideal,D,VS2,52.777248
2345,0.8,Ideal,D,VS2,131.4594
2346,0.3,Premium,D,SI1,48.88402
2347,0.76,Ideal,F,VS1,124.651296
2348,0.34,Ideal,E,SI1,56.339584
2349,0.3,Premium,E,VS1,47.8504
2350,1.01,Good,D,SI1,167.705615
2351,0.55,Ideal,F,VS2,89.98290000000001
2352,0.8,Ideal,H,SI2,126.106398
2353,1.5,Ideal,D,VS2,246.676848
2354,2.51,Premium,J,VS2,409.478031
2355,0.75,Premium,F,VS2,124.175336
2356,0.31,Ideal,D,VS2,51.08832000000001
2357,1.01,Ideal,E,SI2,163.529046
2358,0.31,Ideal,D,VVS2,51.958426
2359,0.3,Very Good,G,VS2,48.406428000000005
2360,0.3,Premium,D,IF,48.72667799999999
2361,0.27,Ideal,G,IF,45.402324
2362,0.31,Premium,I,VS1,50.199435
2363,0.53,Very Good,G,VS2,86.49017999999998
2364,1.04,Good,F,VS1,167.598424
2365,1.25,Premium,H,SI2,202.331875
2366,2.51,Premium,J,SI2,411.191025
2367,0.77,Ideal,G,SI1,126.573744
2368,0.41,Very Good,E,SI2,67.77215999999999
2369,0.83,Ideal,F,SI1,134.7276
2370,0.72,Ideal,F,SI2,117.95097599999998
2371,0.7,Premium,G,I1,111.451626
2372,1.01,Very Good,E,VS2,162.572984
2373,0.3,Ideal,G,IF,50.7384
2374,0.31,Very Good,I,VS2,50.528556
2375,1.52,Ideal,G,VS2,247.888682
2376,0.43,Premium,I,IF,70.004088
2377,1.04,Premium,E,SI2,173.85534
2378,0.56,Fair,E,SI2,88.66191599999999
2379,0.5,Premium,D,SI1,81.57972000000001
2380,1.89,Ideal,J,VS1,311.97730199999995
2381,0.4,Good,I,VVS1,64.41552
2382,0.39,Ideal,E,VS1,65.342322
2383,0.97,Premium,F,SI1,155.246328
2384,0.9,Ideal,E,SI2,147.12768
2385,0.27,Very Good,E,IF,46.49364
2386,0.4,Very Good,D,VS2,66.5808
2387,0.9,Fair,H,SI2,139.783239
2388,0.28,Premium,F,VS2,46.2026
2389,0.9,Good,H,VS2,144.64203
2390,1.2,Premium,G,SI2,186.406815
2391,1.01,Ideal,F,VVS2,167.7016
2392,0.42,Ideal,G,VS1,68.284458
2393,1.51,Very Good,G,VS2,245.0829
2394,1.72,Ideal,E,I1,282.30202
2395,0.71,Ideal,E,SI2,117.447288
2396,3.01,Fair,H,I1,475.166412
2397,2.0,Good,J,SI2,316.694326
2398,0.32,Ideal,E,VS2,53.525352000000005
2399,0.73,Ideal,D,VS2,120.301146
2400,0.7,Very Good,G,VS1,117.064068
2401,0.9,Good,H,I1,147.40670999999998
2402,1.74,Ideal,E,SI2,290.0898
2403,1.01,Premium,H,SI2,168.754392
2404,0.51,Ideal,E,VS1,83.32161600000002
2405,1.01,Premium,F,SI1,161.847372
2406,1.11,Ideal,G,SI2,183.29262
2407,0.71,Ideal,H,SI2,115.980375
2408,0.53,Ideal,G,VVS2,87.879675
2409,0.4,Very Good,E,SI1,66.48768
2410,1.71,Good,J,SI2,270.7128
2411,1.22,Premium,H,SI1,195.766736
2412,0.73,Premium,D,VS2,118.542342
2413,0.56,Ideal,E,VS1,92.307072
2414,1.21,Ideal,G,VS2,199.87230000000005
2415,1.04,Very Good,H,IF,172.69402499999998
2416,0.5,Good,G,VVS2,81.0525
2417,1.26,Ideal,G,VVS2,208.440948
2418,1.05,Premium,G,VS2,172.535832
2419,0.73,Ideal,E,VS1,121.1301
2420,0.41,Premium,I,VVS1,66.839625
2421,0.77,Premium,G,VS2,123.270189
2422,0.62,Ideal,H,IF,100.731168
2423,1.28,Ideal,G,SI2,209.381955
2424,1.23,Ideal,G,VVS1,203.2576
2425,0.84,Ideal,G,SI1,137.762586
2426,0.26,Ideal,E,VVS2,43.17915
2427,0.7,Very Good,I,VS1,113.80569000000004
2428,0.32,Ideal,H,VS1,53.213706
2429,0.51,Ideal,F,VS1,84.66813599999999
2430,1.04,Premium,H,SI1,169.80285500000002
2431,0.9,Very Good,E,I1,139.628527
2432,1.53,Very Good,F,VS1,247.21158
2433,1.02,Very Good,I,VS1,164.19648
2434,0.91,Premium,E,SI2,148.01997999999998
2435,0.55,Ideal,G,VVS2,89.61434999999999
2436,1.23,Very Good,F,VS1,203.05867
2437,0.31,Ideal,E,VS1,53.860794
2438,0.74,Very Good,J,SI1,119.72434599999998
2439,1.51,Very Good,J,VVS2,243.45408
2440,1.7,Premium,I,SI1,273.701472
2441,0.5,Ideal,D,VS2,82.127409
2442,1.15,Premium,E,SI2,188.97216
2443,1.09,Good,D,IF,184.487625
2444,1.01,Ideal,G,SI2,167.342112
2445,0.3,Premium,E,VS2,48.90905999999999
2446,0.3,Ideal,I,VVS1,50.36256
2447,0.37,Very Good,G,VS2,59.938515
2448,0.7,Fair,F,I1,111.60072
2449,0.4,Ideal,F,VVS2,65.190168
2450,0.35,Good,D,SI1,58.538704
2451,1.51,Premium,F,VS2,243.26082
2452,0.41,Ideal,J,VS1,67.71718800000001
2453,0.52,Premium,F,SI1,84.23958
2454,0.32,Good,H,VS1,52.15595
2455,1.02,Premium,I,SI1,159.503985
2456,1.03,Ideal,D,SI2,168.340788
2457,1.5,Very Good,H,SI2,237.578432
2458,0.72,Very Good,G,SI1,118.18944
2459,0.32,Ideal,J,IF,53.422772
2460,1.56,Ideal,G,VVS2,255.596835
2461,2.01,Very Good,H,SI1,334.191
2462,0.5,Very Good,F,VVS2,81.567
2463,2.02,Very Good,H,VS2,319.435596
2464,0.78,Premium,E,VS1,125.388648
2465,2.04,Premium,G,SI1,335.51920000000007
2466,1.01,Ideal,F,SI2,166.88592
2467,1.52,Premium,J,VS1,246.342144
2468,0.33,Ideal,G,VS1,54.578700000000005
2469,0.5,Ideal,F,VVS1,82.80857200000001
2470,0.3,Ideal,F,VS1,50.101632000000016
2471,0.33,Ideal,J,VS1,53.8461
2472,0.73,Very Good,F,SI1,116.395209
2473,0.3,Ideal,E,VS2,49.641718
2474,2.22,Very Good,J,SI2,360.470754
2475,0.33,Very Good,G,VS1,54.469088000000006
2476,0.39,Very Good,E,VS2,63.35835000000001
2477,0.9,Good,D,VS2,144.29376
2478,0.76,Very Good,E,VS2,123.030144
2479,1.04,Premium,H,SI2,172.46618999999998
2480,0.54,Premium,G,VS1,88.856654
2481,1.01,Premium,E,SI2,163.084614
2482,0.3,Premium,H,SI1,49.460712
2483,0.35,Ideal,F,VS2,57.38591999999999
2484,1.02,Ideal,E,VS1,166.825624
2485,1.01,Fair,H,SI1,159.215625
2486,0.42,Ideal,D,VVS1,68.339888
2487,0.32,Ideal,D,SI2,53.70705
2488,0.52,Ideal,G,VVS2,84.6846
2489,1.5,Ideal,I,VS1,242.109
2490,0.25,Ideal,E,VVS2,41.922
2491,0.79,Ideal,D,SI1,128.56614
2492,1.01,Good,E,VVS2,162.09001799999996
2493,0.27,Very Good,F,VVS2,44.345448000000005
2494,0.7,Very Good,E,VS2,109.22239500000002
2495,1.03,Ideal,F,VS1,172.22436
2496,1.01,Fair,D,VS2,162.226176
2497,0.3,Ideal,E,VVS1,49.853232000000006
2498,0.3,Premium,H,VS2,48.65559
2499,1.11,Premium,D,SI1,183.186976
2500,1.0,Good,D,VS2,161.2416
2501,0.7,Very Good,H,VVS1,115.256904
2502,0.57,Ideal,D,SI2,93.3966
2503,1.23,Premium,J,VS2,199.8282
2504,1.5,Fair,I,SI2,231.3288
2505,1.0,Very Good,G,SI1,163.56555
2506,0.23,Good,F,VS1,36.78773
2507,1.02,Good,H,SI2,162.02934000000002
2508,1.05,Premium,F,SI1,173.35447200000002
2509,1.07,Ideal,H,VVS2,176.9526
2510,1.34,Very Good,E,SI2,216.273922
2511,0.38,Ideal,H,VVS2,62.56982
2512,0.4,Premium,H,VS1,64.805832
2513,0.35,Premium,D,VS2,57.05535
2514,1.5,Premium,G,VS1,241.369224
2515,0.53,Premium,F,VS2,87.481164
2516,0.47,Ideal,I,VS2,77.19000000000001
2517,1.2,Ideal,H,VS1,194.843308
2518,0.32,Ideal,I,IF,53.784828000000005
2519,0.26,Ideal,D,VS1,43.0746
2520,0.33,Very Good,I,IF,54.654624000000005
2521,0.31,Ideal,F,VS2,50.913464000000005
2522,0.9,Very Good,H,VS1,142.09187999999995
2523,1.04,Ideal,H,SI2,178.02179999999998
2524,0.3,Good,H,VS1,49.64177999999999
2525,0.33,Ideal,E,VS1,53.69637
2526,0.7,Ideal,I,VVS2,116.598342
2527,1.04,Very Good,J,SI2,166.035324
2528,0.42,Ideal,E,VS2,68.00112
2529,0.3,Premium,J,VS1,49.154160000000005
2530,0.51,Ideal,H,SI1,84.66813599999999
2531,1.01,Very Good,G,VS1,159.97743
2532,0.5,Very Good,E,SI1,81.53785199999999
2533,1.01,Good,G,VS1,164.48277999999996
2534,0.32,Ideal,F,VS1,52.58429799999999
2535,1.27,Premium,G,SI2,205.970688
2536,0.34,Premium,G,SI1,55.51463999999999
2537,0.31,Premium,G,VS1,51.88806
2538,1.0,Very Good,F,VS2,158.567755
2539,0.3,Very Good,G,VS1,49.411362
2540,0.32,Premium,H,VS2,53.70705
2541,1.02,Premium,E,SI1,167.797854
2542,1.55,Ideal,G,SI2,258.778078
2543,0.7,Premium,F,SI2,113.93073600000002
2544,0.42,Ideal,F,VVS2,69.03252200000001
2545,1.52,Ideal,D,SI2,245.60172
2546,0.41,Ideal,G,VS1,68.018958
2547,0.26,Premium,E,VVS2,42.528288
2548,0.28,Ideal,H,IF,46.36926
2549,1.0,Good,J,SI1,160.47605699999997
2550,0.71,Premium,H,VS1,118.408466
2551,1.7,Ideal,I,VS1,278.565196
2552,0.27,Very Good,D,VVS2,42.86447999999999
2553,1.85,Very Good,H,I1,297.414
2554,0.38,Ideal,G,VVS2,62.40614399999999
2555,1.2,Good,H,SI1,191.67859199999995
2556,1.51,Premium,I,VS2,247.535496
2557,1.2,Premium,H,SI1,192.21132
2558,1.31,Very Good,H,VS2,213.131072
2559,0.38,Ideal,I,VS1,64.19556
2560,0.33,Ideal,F,VS2,53.09304
2561,1.16,Ideal,D,SI2,192.21132
2562,1.55,Premium,H,VS2,255.253635
2563,0.33,Ideal,F,VVS1,54.2113
2564,0.52,Ideal,G,VVS2,85.098354
2565,0.57,Ideal,F,VVS2,94.032135
2566,0.41,Ideal,G,SI1,67.51845600000001
2567,2.24,Very Good,I,SI2,365.4961379999999
2568,0.36,Ideal,H,VS2,60.04294500000001
2569,0.55,Very Good,D,VS2,90.678006
2570,0.3,Premium,H,VS1,48.92659200000001
2571,0.81,Premium,I,VVS2,126.062664
2572,1.7,Premium,I,VS1,279.701928
2573,0.53,Ideal,G,VVS2,86.46456
2574,1.54,Premium,H,VS2,242.727819
2575,0.51,Premium,F,VS1,85.23216
2576,1.2,Very Good,I,VVS1,190.11518
2577,0.7,Fair,D,VS2,112.41747
2578,2.0,Fair,H,SI2,314.292224
2579,1.0,Good,D,SI2,153.622182
2580,1.02,Good,D,SI1,163.523295
2581,0.38,Ideal,E,VVS2,63.18977700000001
2582,1.52,Premium,I,SI1,249.084
2583,1.01,Ideal,E,SI2,163.939923
2584,0.33,Very Good,H,VVS1,55.049838
2585,0.91,Ideal,H,VVS2,148.563072
2586,0.56,Ideal,D,VS2,92.5015
2587,0.58,Ideal,G,VS2,95.380944
2588,0.51,Ideal,E,VS2,83.23224
2589,0.7,Good,F,SI1,113.96011199999998
2590,1.33,Ideal,H,SI2,216.51960000000005
2591,1.0,Very Good,D,VS1,159.322452
2592,0.33,Premium,G,VS1,53.695278
2593,0.75,Very Good,D,SI2,120.04704
2594,0.41,Ideal,G,VS2,68.05572799999999
2595,1.18,Premium,G,VVS2,193.205376
2596,0.51,Ideal,D,SI1,83.58529200000001
2597,0.9,Premium,G,VS2,142.90256
2598,0.31,Ideal,D,VS2,51.871026
2599,1.1,Ideal,H,SI2,180.87867000000003
2600,1.01,Ideal,H,SI2,165.83853000000002
2601,0.7,Ideal,H,SI1,113.70239999999998
2602,0.9,Very Good,E,SI1,148.208125
2603,1.2,Very Good,D,SI2,191.30175000000003
2604,0.7,Premium,E,SI1,113.52572
2605,2.0,Very Good,I,SI2,315.32508
2606,1.5,Very Good,I,VS1,245.856996
2607,0.55,Ideal,E,VVS2,91.1196
2608,0.41,Very Good,J,VS1,64.96904
2609,0.25,Premium,H,VVS1,40.258894
2610,1.0,Ideal,F,SI2,167.215209
2611,0.71,Ideal,D,VS1,115.7184
2612,0.51,Ideal,F,VVS2,83.950592
2613,0.31,Premium,G,VS1,49.154160000000005
2614,0.7,Premium,E,SI1,114.45789600000002
2615,2.01,Good,I,VS2,309.115998
2616,0.31,Good,H,VS1,50.40921600000001
2617,1.01,Premium,G,SI1,160.91718
2618,1.09,Ideal,F,VVS2,179.40779999999998
2619,0.71,Premium,F,VS2,114.73103
2620,0.51,Ideal,D,SI1,82.90464000000001
2621,0.34,Premium,F,VS2,55.56209999999999
2622,1.1,Ideal,E,I1,178.699053
2623,0.7,Very Good,I,VVS1,111.1355
2624,0.73,Ideal,F,VS2,118.81584
2625,0.33,Very Good,G,VS2,54.059733
2626,1.13,Premium,J,SI1,186.042308
2627,1.61,Premium,H,SI1,265.188528
2628,1.2,Very Good,E,SI2,194.550167
2629,0.41,Ideal,F,VS2,68.16096
2630,0.27,Very Good,G,VVS2,45.265408
2631,0.35,Premium,F,SI1,57.154557
2632,1.71,Ideal,J,SI1,271.83775
2633,0.7,Ideal,F,SI2,114.24752
2634,0.5,Premium,G,VS1,82.386486
2635,0.56,Ideal,F,VS1,92.10075
2636,1.21,Premium,J,VS1,198.4364
2637,1.2,Very Good,I,SI1,192.493125
2638,0.42,Premium,F,VS2,67.63007999999999
2639,1.01,Ideal,E,SI1,166.34648800000002
2640,1.52,Very Good,E,VS1,249.85038
2641,0.71,Ideal,E,SI1,119.90688
2642,2.02,Ideal,H,SI1,328.94955600000003
2643,1.01,Fair,F,SI2,162.4875
2644,0.26,Very Good,E,VVS2,42.70915599999999
2645,0.23,Very Good,E,VVS1,38.328288
2646,0.32,Ideal,D,SI1,54.303795
2647,0.4,Ideal,G,VS1,66.29860000000001
2648,0.36,Good,E,SI2,59.43574
2649,0.74,Premium,D,VS2,120.014846
2650,0.47,Good,F,VS1,76.70426400000001
2651,0.3,Very Good,G,VS2,49.985656
2652,0.94,Premium,E,SI2,155.08147200000002
2653,0.7,Premium,G,SI1,113.32735999999998
2654,0.47,Premium,G,SI1,77.376936
2655,0.51,Very Good,E,SI1,82.511445
2656,2.36,Ideal,J,VS2,391.175136
2657,0.32,Ideal,G,VS1,53.183208
2658,0.9,Very Good,G,IF,146.0145
2659,1.05,Ideal,G,VS2,171.842424
2660,0.71,Very Good,I,VVS1,115.41311500000002
