id,carat,cut,color,clarity,price,size
8981,0.42,Ideal,D,VS2,7.006,69.408
8982,0.31,Very Good,F,VVS1,6.799,49.96944
8983,1.23,Very Good,F,VVS2,9.273,202.82274600000002
8984,1.01,Premium,G,IF,9.002,159.873315
8985,1.0,Premium,H,VS2,8.626,161.91021
8986,1.52,Premium,J,VS1,9.019,246.411328
8987,2.04,Very Good,H,SI1,9.795,330.41844
8988,0.71,Very Good,G,VVS2,8.043,113.38870399999999
8989,1.07,Premium,H,VS2,8.612,170.84438999999998
8990,0.34,Very Good,E,SI2,6.347,56.924318
8991,1.02,Very Good,F,VS2,8.707,163.62752000000003
8992,0.41,Very Good,F,VS2,7.009,67.6872
8993,0.36,Ideal,E,VS1,6.748,59.36207999999999
8994,0.34,Premium,G,VS2,6.39,55.323984
8995,1.5,Premium,J,VVS2,9.078,244.92755200000002
8996,0.57,Ideal,F,SI1,7.473,94.739151
8997,1.0,Premium,D,SI2,8.365,163.00440000000003
8998,0.9,Very Good,G,SI2,8.118,145.65751200000003
8999,0.52,Ideal,G,VS1,7.416,86.64864000000001
9000,1.4,Premium,F,SI2,8.92,236.18287799999996
9001,0.41,Ideal,G,VS1,6.801,67.558374
9002,1.41,Premium,H,SI2,8.869,237.13778400000004
9003,0.72,Premium,G,SI2,7.768,118.727424
9004,0.41,Very Good,H,VS1,6.967,65.68814
9005,0.3,Good,G,VS2,6.265,49.892388000000004
9006,0.36,Ideal,E,SI1,6.697,59.44233599999999
9007,1.22,Premium,F,VS2,9.057,201.35060399999998
9008,1.1,Premium,F,SI2,8.483,178.37951999999999
9009,1.5,Ideal,F,VS1,9.671,244.33391999999998
9010,0.53,Ideal,H,VS1,7.425,88.961328
9011,1.02,Ideal,H,SI1,8.421,166.3441
9012,1.14,Ideal,G,VS1,9.115,184.841041
9013,0.72,Fair,E,SI2,7.662,104.75505600000001
9014,0.57,Ideal,G,VVS1,7.723,94.386305
9015,3.0,Very Good,H,I1,8.781,484.63960999999995
9016,0.3,Good,G,VS1,6.405,48.815968000000005
9017,1.54,Ideal,H,VVS2,9.398,251.96094
9018,1.46,Premium,G,VS1,9.414,234.9
9019,0.7,Very Good,F,VS1,7.971,115.08364799999998
9020,2.22,Good,I,SI1,9.75,362.70233999999994
9021,0.51,Premium,G,VS2,7.203,83.218905
9022,0.4,Ideal,I,VS2,6.733,66.01944800000001
9023,1.01,Fair,F,VS2,8.613,156.95425900000004
9024,0.5,Good,I,VS1,7.084,78.64606199999999
9025,0.33,Ideal,H,VS1,6.361,53.89196400000001
9026,0.51,Ideal,H,SI2,6.891,84.01401000000001
9027,0.51,Ideal,D,VS1,7.501,85.467855
9028,0.31,Ideal,G,VS1,6.687,51.179424000000004
9029,0.91,Fair,E,VS1,8.47,147.9433
9030,0.33,Very Good,G,VS2,6.361,54.067233
9031,0.3,Ideal,F,IF,6.787,50.143565
9032,0.29,Very Good,E,VS1,6.176,46.631
9033,0.39,Ideal,D,VS1,6.887,63.788399999999996
9034,0.5,Ideal,D,SI1,7.392,83.58529200000001
9035,0.35,Premium,H,VVS2,6.56,56.3967
9036,0.7,Good,I,VS1,7.728,109.76250599999999
9037,0.37,Ideal,D,VS2,6.957,61.407616
9038,0.9,Very Good,H,VS1,8.327,146.468472
9039,0.72,Very Good,G,VS2,7.929,115.439858
9040,0.4,Ideal,E,VS2,6.816,65.85993
9041,0.37,Very Good,F,SI2,6.188,60.53599999999999
9042,1.2,Ideal,G,VVS2,9.256,197.21088
9043,1.04,Ideal,E,VVS2,9.212,171.84837599999997
9044,0.31,Ideal,F,VVS1,6.979,51.605767
9045,0.3,Ideal,F,SI1,6.163,50.245979999999996
9046,0.7,Very Good,F,SI1,7.71,113.68506200000002
9047,1.02,Very Good,G,VS2,8.84,166.976018
9048,0.34,Ideal,D,SI1,6.62,57.078
9049,1.06,Ideal,E,VS1,9.056,170.95179199999998
9050,0.41,Premium,F,VS1,6.981,65.93245200000001
9051,0.35,Ideal,D,VS2,6.969,57.263928
9052,0.43,Very Good,G,VS2,6.738,70.96661399999999
9053,0.9,Very Good,D,SI1,8.454,145.236864
9054,1.08,Very Good,H,VVS1,8.798,176.91433199999997
9055,0.62,Ideal,E,VS2,7.7,101.43151200000001
9056,0.5,Very Good,E,VS2,7.393,81.02927000000001
9057,1.52,Ideal,D,SI1,9.577,248.97003999999998
9058,0.77,Ideal,G,VS2,8.044,125.20871999999999
9059,0.53,Very Good,G,VVS1,7.552,90.22624000000002
9060,0.34,Very Good,D,SI1,6.439,56.270250000000004
9061,0.32,Ideal,G,VVS2,6.842,51.514932
9062,1.51,Very Good,H,VS2,9.192,240.94234
9063,0.32,Ideal,G,VVS1,6.68,54.54758400000001
9064,1.03,Very Good,F,VVS2,9.105,170.72013600000002
9065,1.05,Ideal,G,VVS1,9.097,172.300878
9066,0.7,Ideal,D,VS2,7.961,112.164096
9067,1.26,Ideal,I,VS2,8.756,208.726224
9068,0.56,Ideal,D,VS2,7.582,91.16105999999999
9069,0.61,Premium,G,SI1,7.135,97.235884
9070,0.57,Premium,E,SI2,6.964,94.42214999999999
9071,0.31,Premium,H,VVS1,6.561,49.82754
9072,1.19,Ideal,E,SI2,8.651,194.072004
9073,0.33,Premium,H,VS2,6.504,52.925292000000006
9074,0.91,Premium,E,VS2,8.528,148.34616
9075,0.7,Ideal,F,VS1,7.775,115.54113999999998
9076,0.41,Premium,E,SI1,6.627,67.50602800000001
9077,0.96,Very Good,D,SI1,8.621,159.17440000000002
9078,2.02,Ideal,I,SI2,9.266,328.38858000000005
9079,0.42,Premium,F,VS1,7.006,68.42761200000001
9080,0.34,Very Good,F,SI2,6.353,56.54566400000001
9081,0.71,Premium,G,SI1,7.868,111.769152
9082,0.75,Premium,I,SI1,7.669,117.86867500000001
9083,1.06,Ideal,H,SI2,8.439,176.97245999999998
9084,0.52,Ideal,F,VS1,7.535,85.05744
9085,0.33,Very Good,F,VS2,6.501,54.86850000000001
9086,0.56,Very Good,D,VVS2,7.868,92.02368599999998
9087,1.01,Very Good,E,VVS2,9.174,161.838768
9088,0.5,Premium,G,VVS2,7.568,82.16516
9089,0.93,Premium,F,SI1,8.366,148.376856
9090,0.29,Ideal,H,VVS2,6.409,48.36031199999999
9091,0.39,Premium,J,VS2,6.615,62.23932
9092,1.34,Ideal,G,VS2,9.131,219.24089999999998
9093,1.0,Good,G,VS2,8.634,161.68680899999998
9094,0.33,Premium,G,VS1,6.501,53.22645
9095,0.3,Premium,D,VS2,6.565,48.891296000000004
9096,0.41,Ideal,E,VS1,7.05,67.2068
9097,1.34,Ideal,H,SI2,8.84,218.2398
9098,1.53,Very Good,H,SI1,9.256,252.19740000000002
9099,0.7,Very Good,F,SI1,7.725,112.23825599999999
9100,0.82,Premium,E,SI1,8.1,133.965304
9101,0.44,Good,E,SI1,6.628,72.36235599999999
9102,0.9,Very Good,D,SI1,8.525,148.281476
9103,0.52,Ideal,F,VVS2,7.682,86.13072
9104,0.3,Ideal,F,VS2,6.654,49.713263999999995
9105,1.2,Very Good,J,VS1,8.59,189.87412500000002
9106,0.74,Ideal,G,VS2,8.141,121.54778999999998
9107,1.2,Very Good,I,SI1,8.668,192.840074
9108,0.33,Ideal,E,VS1,6.661,53.99007
9109,0.51,Ideal,E,SI1,7.274,84.37760000000002
9110,1.01,Premium,E,SI1,8.63,156.276615
9111,1.05,Ideal,E,VVS2,9.195,173.952935
9112,1.5,Good,E,SI1,9.294,228.610431
9113,0.35,Very Good,H,SI1,6.196,57.8105
9114,1.0,Fair,E,SI1,8.215,158.372388
9115,1.02,Ideal,F,SI2,8.447,166.98195599999997
9116,0.71,Ideal,D,SI2,7.724,117.400459
9117,0.35,Ideal,E,VS2,6.892,57.662605
9118,0.64,Ideal,G,IF,7.993,104.96390399999999
9119,1.02,Ideal,G,I1,8.108,166.86309200000002
9120,0.7,Good,F,VVS1,8.105,115.41131999999998
9121,0.3,Premium,E,VS2,6.738,48.953841999999995
9122,1.0,Fair,G,SI1,8.365,157.978125
9123,0.39,Ideal,G,VS1,6.687,65.828896
9124,1.15,Very Good,G,VS2,8.878,187.272
9125,2.31,Premium,J,VS1,9.767,381.2846850000001
9126,0.38,Ideal,G,SI2,6.4,62.32262399999999
9127,1.21,Very Good,H,VS1,8.835,194.26108799999997
9128,0.29,Very Good,H,SI2,6.001,49.954344000000006
9129,0.42,Ideal,I,VVS1,6.851,68.68799999999999
9130,1.05,Ideal,G,SI2,8.448,174.07878399999998
9131,0.59,Very Good,F,VS1,7.618,95.27172999999999
9132,0.57,Ideal,F,VVS1,7.827,94.18270399999999
9133,0.74,Ideal,D,VS2,8.157,121.52051999999999
9134,1.15,Premium,D,SI1,8.884,191.60882
9135,0.31,Ideal,I,VVS1,6.323,51.91452000000001
9136,0.3,Premium,H,SI1,6.292,47.515
9137,1.13,Very Good,H,SI1,8.509,184.982126
9138,0.91,Good,G,VS1,8.345,142.21513800000002
9139,0.7,Premium,G,VVS2,8.006,111.435212
9140,0.3,Ideal,D,VS2,6.507,48.895226
9141,1.75,Premium,I,VS1,9.427,289.86048
9142,0.52,Ideal,G,VVS2,7.607,84.87072
9143,0.31,Ideal,I,VVS1,6.323,51.179424000000004
9144,0.91,Ideal,E,SI2,8.222,150.566875
9145,0.41,Very Good,D,SI2,6.589,67.057683
9146,1.51,Premium,D,SI2,9.2,240.53920800000003
9147,1.14,Ideal,F,VVS2,9.286,186.56906000000004
9148,0.31,Ideal,G,VVS1,6.657,52.924196
9149,1.0,Ideal,I,SI1,8.152,156.59599799999998
9150,1.57,Very Good,I,VS2,9.254,260.96423999999996
9151,1.64,Ideal,J,VS2,9.132,268.479891
9152,0.32,Ideal,G,IF,6.822,53.379456000000005
9153,0.81,Ideal,E,SI1,8.278,133.335174
9154,0.31,Ideal,E,VS1,6.685,51.443099999999994
9155,0.32,Very Good,G,VVS2,6.51,52.56498200000001
9156,0.79,Ideal,I,VS2,7.905,127.48905
9157,1.01,Very Good,H,SI2,8.406,161.070546
9158,0.39,Premium,D,VS1,7.024,62.673408
9159,0.65,Ideal,D,VS2,7.78,106.1126
9160,1.51,Ideal,G,VS2,9.41,250.19781999999995
9161,0.7,Premium,E,VS1,7.931,109.283148
9162,0.3,Ideal,I,VS2,6.082,50.55047999999999
9163,1.02,Premium,D,SI2,8.43,165.95225599999998
9164,0.48,Premium,F,SI1,6.928,79.953615
9165,0.31,Ideal,D,SI1,6.596,50.878688
9166,1.0,Premium,G,VVS2,8.908,159.668208
9167,1.04,Premium,J,VS2,8.305,172.20372
9168,0.44,Ideal,E,VVS1,7.271,72.52621599999999
9169,0.32,Good,I,SI1,6.043,51.01606
9170,1.01,Premium,E,VS2,8.796,159.47064
9171,0.35,Ideal,H,IF,6.925,59.376799999999996
9172,0.46,Ideal,F,SI1,6.86,74.858784
9173,0.9,Very Good,D,SI2,8.247,142.7888
9174,2.0,Good,F,SI1,9.819,312.980285
9175,0.71,Ideal,D,VS2,8.301,117.06406799999999
9176,1.72,Premium,I,VVS2,9.434,272.19399999999996
9177,1.37,Premium,H,VS2,8.754,226.74121199999996
9178,0.55,Good,H,SI1,7.069,89.672534
9179,1.75,Ideal,F,SI2,9.316,281.475909
9180,1.23,Very Good,G,VVS2,9.211,205.783578
9181,0.35,Ideal,D,VS2,6.969,58.200647999999994
9182,1.2,Premium,H,SI1,8.669,193.58629500000004
9183,0.44,Ideal,G,VVS1,7.165,71.97512
9184,0.31,Ideal,G,VVS1,6.704,51.468112000000005
9185,0.51,Premium,G,VVS2,7.588,82.85254599999999
9186,0.71,Ideal,F,VS1,8.011,118.67212800000001
9187,1.35,Premium,I,SI1,8.791,221.96826399999998
9188,0.58,Very Good,E,SI1,7.261,93.35404799999999
9189,1.23,Premium,H,SI1,8.553,196.45389
9190,0.73,Good,H,SI2,7.643,117.035334
9191,0.5,Premium,E,VS2,7.258,83.2858
9192,2.63,Ideal,J,SI2,9.736,431.25720000000007
9193,0.36,Ideal,E,VVS2,6.906,59.832268000000006
9194,1.08,Ideal,H,VS2,8.672,176.380032
9195,0.31,Ideal,I,VVS1,6.596,51.63362999999999
9196,0.92,Ideal,D,SI2,8.527,151.41297600000001
9197,0.7,Ideal,F,SI1,7.862,113.859684
9198,0.73,Good,E,SI2,7.778,117.49394799999999
9199,0.91,Premium,D,SI1,8.378,145.04529
9200,1.01,Ideal,G,VS1,8.879,162.70848
9201,0.39,Ideal,H,VVS2,6.749,64.24759
9202,0.72,Ideal,H,VVS1,7.999,116.32550400000001
9203,1.04,Ideal,G,SI2,8.384,169.51680000000002
9204,1.05,Ideal,E,SI2,8.458,171.88511999999997
9205,1.19,Ideal,G,VS1,8.991,197.431434
9206,2.01,Ideal,H,SI1,9.763,325.98493199999996
9207,0.35,Ideal,F,SI2,6.382,57.43315200000001
9208,0.42,Ideal,I,VVS1,6.784,69.4071
9209,0.32,Premium,G,VS1,6.719,52.35648000000002
9210,1.02,Fair,I,SI1,7.957,169.482888
9211,1.54,Good,E,I1,8.742,244.32078
9212,0.33,Ideal,I,IF,6.578,54.257754000000006
9213,0.5,Very Good,G,VVS2,7.499,83.09532
9214,0.72,Premium,F,SI2,7.424,118.80287999999997
9215,0.4,Ideal,G,SI2,6.583,67.80245000000001
9216,0.31,Very Good,G,VS2,6.299,49.913703000000005
9217,0.3,Fair,E,VS2,6.446,47.62557
9218,0.57,Premium,E,VS2,7.523,93.704352
9219,1.51,Premium,F,VS2,9.594,243.18504
9220,0.78,Premium,F,SI2,7.801,125.810536
9221,0.64,Premium,E,SI1,7.428,104.04316799999998
9222,1.01,Premium,G,SI2,8.373,170.7585
9223,0.3,Ideal,F,VVS1,6.753,50.47914
9224,1.05,Premium,G,SI2,8.268,174.414744
9225,0.9,Premium,E,SI1,8.386,148.74867
9226,1.18,Ideal,I,VS2,8.749,191.533108
9227,1.51,Premium,E,SI1,9.087,248.54676
9228,1.0,Premium,F,SI1,8.556,157.52448000000004
9229,1.0,Good,D,SI1,8.518,157.31587199999998
9230,0.9,Very Good,F,SI1,8.422,147.126024
9231,0.33,Ideal,G,SI1,6.447,54.624640000000014
9232,0.73,Ideal,D,VS2,8.168,119.551208
9233,1.01,Ideal,D,SI2,8.477,165.994308
9234,0.41,Ideal,F,VVS1,7.166,67.630968
9235,1.33,Very Good,H,SI2,8.628,211.60128000000003
9236,2.0,Fair,I,SI2,9.171,330.912324
9237,1.01,Very Good,F,SI1,8.486,162.23571
9238,0.97,Good,I,VS2,8.379,152.631864
9239,0.34,Ideal,H,VS2,6.286,57.38923199999999
9240,0.7,Good,H,SI2,7.576,112.35384
9241,1.51,Premium,G,VS1,9.469,244.86974
9242,0.3,Ideal,E,VVS1,6.731,49.898920000000004
9243,1.13,Ideal,D,VS1,9.154,187.05926399999998
9244,1.12,Premium,F,VVS2,9.231,180.988164
9245,0.3,Ideal,D,VVS2,6.948,50.944656
9246,0.3,Premium,F,VVS2,6.851,48.385400000000004
9247,0.33,Ideal,F,VS2,6.428,54.791919
9248,1.55,Very Good,G,SI2,9.091,244.259264
9249,1.5,Ideal,G,SI1,9.313,242.06372100000004
9250,0.38,Premium,G,VS1,6.725,61.788804
9251,0.45,Ideal,D,SI2,6.56,74.52324
9252,0.52,Ideal,D,VS2,7.439,86.732954
9253,2.02,Premium,I,VS2,9.733,331.48499999999996
9254,0.93,Good,J,VS2,8.006,145.691392
9255,0.3,Good,H,SI1,6.068,48.3084
9256,0.54,Very Good,G,SI1,7.124,87.16930199999999
9257,0.51,Very Good,G,VS2,7.271,83.49081600000001
9258,1.06,Ideal,F,VS2,8.941,174.74886
9259,1.05,Good,E,SI1,8.511,165.95297699999998
9260,0.34,Ideal,E,VS2,6.863,54.803529999999995
9261,1.21,Ideal,F,VS2,9.148,200.03897200000003
9262,1.04,Premium,E,SI2,8.129,173.18728000000002
9263,0.33,Premium,G,VS1,6.501,54.212125
9264,0.33,Ideal,D,SI1,6.601,54.90054
9265,0.31,Ideal,G,VS1,6.544,51.32484
9266,0.33,Ideal,E,VVS1,7.096,54.25857600000001
9267,0.5,Ideal,E,VS2,7.393,82.41219
9268,0.5,Ideal,F,SI2,6.998,81.94680000000001
9269,0.7,Very Good,F,SI1,7.787,113.98689000000002
9270,1.02,Very Good,G,SI2,8.364,164.14463999999998
9271,0.38,Ideal,F,VS2,6.685,62.002656
9272,2.09,Good,F,SI2,9.824,342.31336799999997
9273,0.32,Premium,H,VVS2,6.4,51.396234
9274,0.52,Premium,D,VS2,7.56,85.05744
9275,0.7,Very Good,I,VS2,7.696,114.361632
9276,0.7,Good,D,VS2,7.993,113.35463999999999
9277,1.3,Very Good,J,VS2,8.671,215.400276
9278,0.7,Very Good,G,VS2,7.816,112.522575
9279,1.57,Premium,D,SI1,9.427,254.014992
9280,0.7,Good,F,VS1,7.941,109.679427
9281,1.2,Premium,G,VS2,8.89,197.004392
9282,0.54,Ideal,E,VS2,7.481,89.64172800000001
9283,0.41,Premium,D,SI2,6.526,66.783816
9284,0.31,Ideal,D,SI2,6.385,50.667494999999995
9285,1.25,Premium,G,VS1,9.124,205.24911200000003
9286,0.31,Premium,H,VVS1,6.667,50.47833600000001
9287,1.5,Very Good,H,VS2,9.18,244.523334
9288,1.06,Premium,F,SI1,8.627,174.066942
9289,0.43,Very Good,H,VS2,6.675,71.7552
9290,0.71,Very Good,I,SI1,7.615,115.65432
9291,0.72,Ideal,I,VS1,7.625,119.547648
9292,0.31,Ideal,H,VS2,6.192,51.20658
9293,1.33,Premium,G,SI2,8.579,220.22155199999997
9294,0.41,Ideal,G,IF,7.197,67.207392
9295,0.4,Very Good,E,VVS1,7.06,63.78608
9296,0.52,Very Good,D,VS2,7.521,84.41004600000001
9297,1.17,Ideal,J,SI1,8.494,192.10145799999998
9298,0.7,Premium,E,VS2,7.891,113.85864000000001
9299,0.56,Ideal,H,VS2,7.435,93.28926599999998
9300,0.7,Premium,F,VS2,7.882,116.191872
9301,0.53,Very Good,G,VS1,7.407,87.86304
9302,0.3,Very Good,F,VS2,6.405,49.92273
9303,1.06,Very Good,E,SI1,8.581,174.855384
9304,0.73,Premium,E,SI2,7.756,119.77289999999999
9305,0.3,Premium,E,SI1,6.515,47.614572
9306,0.56,Very Good,E,VS2,7.47,90.88064999999999
9307,1.01,Premium,D,SI1,8.63,163.329936
9308,0.7,Premium,E,SI2,7.814,114.246096
9309,1.04,Very Good,D,VS2,8.946,171.997588
9310,1.2,Ideal,I,VS2,8.749,195.848884
9311,0.5,Fair,H,VS1,7.035,77.31482400000002
9312,0.99,Very Good,E,SI2,8.472,155.5281
9313,0.55,Ideal,E,SI1,7.278,90.729408
9314,0.71,Good,H,VVS2,7.831,113.84452799999998
9315,0.7,Ideal,F,VVS2,8.322,115.49454
9316,0.32,Ideal,G,VS1,6.469,52.732133999999995
9317,0.3,Very Good,G,VVS2,6.528,50.10681600000001
9318,0.34,Very Good,H,VS2,6.286,54.2113
9319,0.4,Ideal,E,VS2,6.882,66.81219600000001
9320,0.7,Ideal,E,SI1,7.87,115.32545
9321,0.31,Ideal,D,VVS2,6.655,51.883728000000005
9322,0.54,Ideal,G,VS1,7.501,88.51814999999999
9323,1.24,Ideal,I,SI2,8.505,203.832752
9324,0.71,Ideal,H,VS2,8.033,116.96362500000001
9325,0.73,Ideal,F,SI1,7.99,119.34437199999999
9326,0.42,Premium,G,VVS1,7.119,67.886808
9327,1.17,Ideal,G,SI1,8.767,191.81206799999998
9328,0.37,Premium,E,VS2,6.948,60.41224
9329,2.1,Premium,H,SI2,9.719,346.24144799999993
9330,1.59,Ideal,E,SI2,9.319,262.685632
9331,1.3,Very Good,E,VVS2,9.527,214.53714000000002
9332,2.05,Very Good,F,SI2,9.73,337.99094
9333,0.85,Ideal,E,VS1,8.34,138.39296000000002
9334,0.31,Ideal,D,SI1,6.347,50.15520000000001
9335,1.26,Very Good,D,SI1,8.96,212.520672
9336,0.72,Ideal,G,VVS2,8.052,117.74476800000001
9337,0.32,Ideal,D,SI1,6.628,52.43348
9338,0.74,Good,E,VS2,8.059,124.03769
9339,1.01,Very Good,F,SI2,8.487,161.38752000000005
9340,0.24,Ideal,F,VVS1,6.265,39.9776
9341,0.91,Fair,H,SI2,7.924,146.234907
9342,0.53,Ideal,G,VS1,7.503,85.799448
9343,0.36,Premium,H,VVS2,6.588,58.56903999999999
9344,0.41,Ideal,H,SI2,6.668,68.06976
9345,0.9,Good,H,SI2,8.014,143.49104
9346,2.02,Premium,G,SI2,9.738,337.582064
9347,1.51,Fair,G,VS1,9.371,241.74255
9348,0.31,Ideal,E,VS1,6.848,52.226307000000006
9349,0.56,Ideal,E,VS1,7.491,91.71861999999999
9350,1.33,Premium,G,VS1,9.191,220.94783999999999
9351,0.73,Premium,G,SI1,7.679,119.393
9352,0.78,Very Good,D,SI1,8.089,126.67151799999999
9353,0.41,Ideal,H,VVS1,6.851,67.96770500000001
9354,0.32,Ideal,G,VVS1,6.702,53.183208
9355,0.41,Ideal,F,VVS2,7.017,66.36319999999999
9356,0.56,Ideal,G,VS2,7.437,92.41577099999999
9357,0.41,Good,F,SI1,6.558,66.5285
9358,0.51,Ideal,E,VVS1,7.834,83.29727999999999
9359,0.52,Ideal,E,VS1,7.73,85.86336
9360,0.32,Ideal,D,SI1,6.378,52.671276
9361,1.01,Very Good,F,SI1,8.512,165.86695999999998
9362,0.74,Ideal,G,SI1,8.049,124.268487
9363,0.33,Premium,I,VVS2,6.361,53.817855
9364,1.51,Premium,I,VS1,9.156,242.46768000000003
9365,1.01,Ideal,D,SI2,8.491,161.89824000000002
9366,1.01,Good,D,VS2,8.728,157.64111999999997
9367,0.26,Premium,E,VS1,6.114,42.801539999999996
9368,0.3,Good,H,SI2,5.908,49.245056
9369,1.24,Very Good,I,SI1,8.628,205.50516000000002
9370,1.01,Ideal,E,SI2,8.454,165.478068
9371,0.9,Fair,E,SI2,8.0,142.43463000000003
9372,0.39,Premium,F,IF,7.162,64.548603
9373,0.71,Ideal,H,VS2,8.033,118.3166
9374,0.38,Ideal,G,VVS2,6.849,62.90770199999999
9375,0.34,Ideal,G,SI1,6.275,56.622491999999994
9376,0.58,Ideal,H,SI1,7.234,98.85513600000002
9377,0.31,Ideal,F,VVS1,6.733,51.515744999999995
9378,0.5,Very Good,G,VVS2,7.723,84.201936
9379,0.66,Very Good,H,VS2,7.518,109.10658500000001
9380,0.32,Premium,H,VS1,6.33,53.069628
9381,0.73,Very Good,D,SI2,7.902,119.63776
9382,0.91,Good,E,VS2,8.481,147.22344
9383,1.16,Ideal,H,VS2,8.847,188.02947
9384,1.45,Very Good,J,SI1,8.751,232.43293200000002
9385,0.71,Ideal,G,VS1,7.944,114.97327800000001
9386,1.07,Premium,F,VS1,8.837,173.274528
9387,1.01,Premium,I,SI1,8.339,162.70254
9388,0.43,Premium,E,SI2,6.823,71.50718400000001
9389,1.5,Premium,G,VS2,9.418,243.00057600000002
9390,0.33,Ideal,F,VS1,6.583,54.86959600000001
9391,0.9,Very Good,G,SI1,8.309,145.37753999999998
9392,1.22,Ideal,I,SI1,8.631,201.46105000000003
9393,0.43,Premium,D,VS2,7.118,71.408585
9394,0.52,Premium,G,VS1,7.504,83.46060800000001
9395,0.55,Ideal,F,SI2,7.141,89.08677400000002
9396,0.51,Very Good,E,SI1,7.271,86.210052
9397,0.31,Ideal,F,VS2,6.687,50.900449
9398,1.51,Ideal,E,SI1,9.361,247.05261000000002
9399,1.51,Premium,F,VS2,9.543,241.19637400000002
9400,0.8,Very Good,G,SI2,7.869,131.73776
9401,0.92,Premium,H,SI1,8.176,150.685029
9402,0.62,Ideal,I,SI2,7.057,102.32811
9403,0.85,Premium,D,SI2,7.915,136.257888
9404,0.41,Ideal,G,SI2,6.498,68.05572799999999
9405,1.14,Premium,F,SI1,8.751,190.325058
9406,0.7,Premium,F,SI1,7.781,112.018192
9407,0.26,Ideal,I,VS1,5.881,43.28064
9408,2.01,Premium,I,SI1,9.65,319.359501
9409,0.3,Ideal,G,VVS1,6.603,49.871808
9410,0.3,Ideal,G,VS1,6.436,51.26352000000001
9411,0.38,Ideal,G,VS1,6.782,62.75692799999999
9412,0.3,Ideal,G,IF,6.76,50.28998400000001
9413,0.45,Very Good,I,VVS1,6.853,73.64896000000002
9414,1.02,Premium,F,VS2,8.799,169.83856799999998
9415,2.02,Premium,H,SI2,9.68,333.50266799999997
9416,0.71,Ideal,E,VS1,8.083,114.65122400000001
9417,0.28,Ideal,E,VS1,6.188,46.12272000000001
9418,1.22,Premium,H,VS2,8.688,192.727683
9419,0.3,Premium,H,VVS2,6.654,48.90905999999999
9420,0.71,Very Good,H,VS2,7.796,115.98787199999998
9421,0.5,Good,E,VS2,7.249,80.068043
9422,1.01,Good,E,I1,8.017,164.47871999999998
9423,2.36,Good,J,SI2,9.416,390.383
9424,0.39,Ideal,E,VS2,6.68,64.109448
9425,0.93,Very Good,G,VS1,8.493,146.893824
9426,0.72,Ideal,E,VS2,8.103,120.113616
9427,0.71,Premium,F,SI1,7.876,116.730453
9428,1.61,Very Good,J,SI1,8.948,257.58375
9429,0.91,Premium,G,SI1,8.288,147.08709
9430,1.06,Ideal,D,VS2,8.851,176.7018
9431,0.51,Good,E,VVS2,7.553,81.60672000000001
9432,1.53,Ideal,E,SI1,9.497,249.616464
9433,0.41,Premium,E,SI2,6.526,68.90879999999999
9434,1.07,Ideal,D,SI1,8.793,176.439408
9435,0.3,Good,F,VS1,6.594,49.593216000000005
9436,1.11,Ideal,G,SI1,8.542,182.19010800000004
9437,1.55,Very Good,E,I1,8.695,256.67263999999994
9438,1.05,Ideal,G,VVS2,9.165,173.687358
9439,0.52,Ideal,E,VS2,7.548,87.03773899999999
9440,1.63,Ideal,G,VS1,9.695,269.02936
9441,0.7,Good,G,SI1,7.609,112.78272199999999
9442,1.71,Premium,H,SI2,9.277,279.369012
9443,1.07,Ideal,F,SI2,8.532,174.39964499999996
9444,0.97,Fair,F,SI1,8.31,159.46482
9445,0.57,Ideal,D,VS1,7.592,94.09850999999999
9446,0.38,Ideal,E,VVS1,7.127,62.892758
9447,1.36,Ideal,G,SI1,9.102,223.20584000000002
9448,0.51,Ideal,G,IF,7.671,82.90464000000001
9449,0.31,Ideal,H,VVS2,6.438,51.04339200000001
9450,1.5,Ideal,J,SI1,8.925,244.09349999999998
9451,0.33,Very Good,E,SI1,6.361,53.626092
9452,1.14,Premium,G,SI2,8.351,185.40473599999999
9453,0.43,Ideal,D,VVS1,7.414,69.5526
9454,0.38,Ideal,D,VVS2,7.09,61.839206
9455,0.31,Ideal,G,SI1,6.201,50.17464
9456,0.5,Premium,F,I1,6.746,81.923625
9457,1.05,Very Good,H,SI2,8.304,173.423796
9458,0.42,Ideal,I,IF,6.868,69.9864
9459,0.77,Very Good,F,SI2,7.731,124.95892499999998
9460,1.0,Very Good,G,VS1,8.81,161.49509999999998
9461,0.91,Very Good,F,SI2,8.213,146.54319999999998
9462,0.5,Ideal,H,SI1,7.418,83.22048
9463,2.01,Good,J,SI2,9.355,320.778525
9464,0.52,Very Good,H,SI1,7.069,86.48640000000002
9465,0.97,Premium,F,SI1,8.408,156.52586
9466,1.51,Premium,E,SI1,9.436,244.51120799999995
9467,1.18,Premium,I,SI2,8.429,191.993328
9468,2.1,Premium,I,SI1,9.669,346.594176
9469,0.3,Ideal,F,VVS1,6.702,50.711228000000006
9470,0.52,Premium,E,SI2,7.114,85.09962999999999
9471,0.51,Ideal,G,VVS2,7.536,83.911168
9472,0.46,Fair,I,VS2,6.751,73.57248
9473,1.52,Ideal,J,SI1,9.003,249.575469
9474,0.35,Very Good,J,SI1,6.265,58.301100000000005
9475,1.58,Premium,G,VVS2,9.606,258.07500000000005
9476,1.5,Very Good,H,SI1,9.109,238.73516800000002
